"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","8556","","","","0"
"2002","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","8510","","","","0"
"2003","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","5327","","","","0"
"2004","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","5944","","","","0"
"2005","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","5594","","","","0"
"2006","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","6307","","","","0"
"2007","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","6815","","","","0"
"2008","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","6944","","","","0"
"2009","Canada","2016A000011124","Total drug violations [401]","Total, youth charged","Number","223","units","0","v72496412","1.231.11","6116","","","","0"
"2000","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","316.62","","","","2"
"2001","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","343.09","","","","2"
"2002","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","336.71","","","","2"
"2003","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","208.45","","","","2"
"2004","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","230.22","","","","2"
"2005","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","214.48","","","","2"
"2006","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","240.11","","","","2"
"2007","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","260.08","","","","2"
"2008","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","267.41","","","","2"
"2009","Canada","2016A000011124","Total drug violations [401]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496413","1.231.12","238.45","","","","2"
"2000","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","6843","","","","0"
"2001","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","8509","","","","0"
"2002","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","8686","","","","0"
"2003","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","10660","","","","0"
"2004","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","13031","","","","0"
"2005","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","11897","","","","0"
"2006","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","11918","","","","0"
"2007","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","11730","","","","0"
"2008","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","12071","","","","0"
"2009","Canada","2016A000011124","Total drug violations [401]","Total, youth not charged","Number","223","units","0","v72496414","1.231.13","11646","","","","0"
"2000","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","276.46","","","","2"
"2001","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","341.20","","","","2"
"2002","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","343.68","","","","2"
"2003","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","417.13","","","","2"
"2004","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","504.71","","","","2"
"2005","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","456.15","","","","2"
"2006","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","453.73","","","","2"
"2007","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","447.65","","","","2"
"2008","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","464.85","","","","2"
"2009","Canada","2016A000011124","Total drug violations [401]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v72496415","1.231.14","454.06","","","","2"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","21313","","","","0"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","18764","","","","0"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","23043","","","","0"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","21737","","","","0"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","18037","","","","0"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","11867","","","","0"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","9962","","","","0"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","10109","","","","0"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","10888","","","","0"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Actual incidents","Number","223","units","0","v44345310","1.204.1","12461","","","","0"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","69.45","","","","2"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","60.49","","","","2"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","73.49","","","","2"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","68.70","","","","2"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","56.47","","","","2"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","36.80","","","","2"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","30.59","","","","2"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","30.74","","","","2"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","32.75","","","","2"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate per 100,000 population","Rate","257","units","0","v44411676","1.204.2","37.05","","","","2"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-17.63","","","","2"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-12.90","","","","2"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","21.49","","","","2"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-6.52","","","","2"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-17.80","","","","2"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-34.83","","","","2"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","-16.89","","","","2"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","0.50","","","","2"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","6.55","","","","2"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Percentage change in rate","Percent","239","units","0","v44381513","1.204.3","13.14","","","","2"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","16384","","","","0"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","12655","","","","0"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","15117","","","","0"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","15236","","","","0"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","12266","","","","0"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","9239","","","","0"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","8505","","","","0"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","9072","","","","0"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","10070","","","","0"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total cleared","Number","223","units","0","v44401858","1.204.4","11575","","","","0"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7249","","","","0"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7259","","","","0"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","8398","","","","0"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7187","","","","0"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7730","","","","0"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7107","","","","0"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7090","","","","0"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","7809","","","","0"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","8498","","","","0"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, persons charged","Number","223","units","0","v44367569","1.204.7","9616","","","","0"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","27.85","","","","2"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","27.50","","","","2"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","31.35","","","","2"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","26.48","","","","2"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","28.11","","","","2"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","25.52","","","","2"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","25.14","","","","2"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","27.37","","","","2"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","29.42","","","","2"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44390226","1.204.8","32.88","","","","2"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2438","","","","0"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2546","","","","0"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2620","","","","0"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2115","","","","0"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2128","","","","0"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1826","","","","0"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","1819","","","","0"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2002","","","","0"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","2290","","","","0"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, adult charged","Number","223","units","0","v44376262","1.204.9","3732","","","","0"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","10.35","","","","2"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","10.65","","","","2"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","10.80","","","","2"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","8.60","","","","2"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","8.54","","","","2"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","7.23","","","","2"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","7.11","","","","2"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","7.73","","","","2"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","8.71","","","","2"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44384209","1.204.10","13.99","","","","2"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","4811","","","","0"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","4713","","","","0"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5778","","","","0"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5072","","","","0"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5602","","","","0"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5281","","","","0"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5271","","","","0"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5807","","","","0"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","6208","","","","0"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth charged","Number","223","units","0","v44359524","1.204.11","5884","","","","0"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","194.37","","","","2"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","188.99","","","","2"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","228.62","","","","2"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","198.47","","","","2"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","216.97","","","","2"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","202.48","","","","2"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","200.67","","","","2"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","221.61","","","","2"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","239.07","","","","2"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44402355","1.204.12","229.41","","","","2"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1476","","","","0"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","941","","","","0"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1633","","","","0"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","2050","","","","0"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1643","","","","0"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1499","","","","0"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1017","","","","0"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1070","","","","0"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1344","","","","0"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Total, youth not charged","Number","223","units","0","v53080184","1.204.13","1392","","","","0"
"2000","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","59.63","","","","2"
"2001","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","37.73","","","","2"
"2002","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","64.61","","","","2"
"2003","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","80.22","","","","2"
"2004","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","63.64","","","","2"
"2005","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","57.47","","","","2"
"2006","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","38.72","","","","2"
"2007","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","40.83","","","","2"
"2008","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","51.76","","","","2"
"2009","Canada","2016A000011124","Youth Criminal Justice Act [6450]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080185","1.204.14","54.27","","","","2"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","13274","","","","0"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","19249","","","","0"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","17079","","","","0"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","14527","","","","0"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","15980","","","","0"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","19300","","","","0"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","18507","","","","0"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","19381","","","","0"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","22200","","","","0"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Actual incidents","Number","223","units","0","v44402040","1.205.1","19279","","","","0"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","43.25","","","","2"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","62.06","","","","2"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","54.47","","","","2"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","45.91","","","","2"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","50.03","","","","2"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","59.85","","","","2"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","56.82","","","","2"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","58.93","","","","2"
"2008","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","66.78","","","","2"
"2009","Canada","2016A000011124","Total other Federal Statutes [610]","Rate per 100,000 population","Rate","257","units","0","v44385347","1.205.2","57.33","","","","2"
"2000","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-1.19","","","","2"
"2001","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","43.49","","","","2"
"2002","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-12.23","","","","2"
"2003","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-15.72","","","","2"
"2004","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","8.97","","","","2"
"2005","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","19.64","","","","2"
"2006","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","-5.07","","","","2"
"2007","Canada","2016A000011124","Total other Federal Statutes [610]","Percentage change in rate","Percent","239","units","0","v44330655","1.205.3","3.71","","","","2"
