"REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Canada","2016A000011124","Total impaired driving [910]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44332608","1.149.8","148.21","","","","2"
"2010","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","64327","","","","0"
"2011","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","59395","","","","0"
"2012","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","59570","","","","0"
"2013","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","53654","","","","0"
"2014","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","51392","","","","0"
"2015","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","50528","","","","0"
"2016","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","48886","","","","0"
"2017","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","45561","","","","0"
"2018","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","44571","","","","0"
"2019","Canada","2016A000011124","Total impaired driving [910]","Total, adult charged","Number","223","units","0","v44413262","1.149.9","48239","","","","0"
"2010","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","237.71","","","","2"
"2011","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","216.78","","","","2"
"2012","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","214.49","","","","2"
"2013","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","190.70","","","","2"
"2014","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","180.51","","","","2"
"2015","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","176.08","","","","2"
"2016","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","168.40","","","","2"
"2017","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","154.85","","","","2"
"2018","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","149.13","","","","2"
"2019","Canada","2016A000011124","Total impaired driving [910]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44394663","1.149.10","158.86","","","","2"
"2010","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","861","","","","0"
"2011","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","769","","","","0"
"2012","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","691","","","","0"
"2013","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","453","","","","0"
"2014","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","392","","","","0"
"2015","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","403","","","","0"
"2016","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","354","","","","0"
"2017","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","304","","","","0"
"2018","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","296","","","","0"
"2019","Canada","2016A000011124","Total impaired driving [910]","Total, youth charged","Number","223","units","0","v44333221","1.149.11","333","","","","0"
"2010","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","34.04","","","","2"
"2011","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","30.91","","","","2"
"2012","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","28.31","","","","2"
"2013","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","18.93","","","","2"
"2014","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","16.61","","","","2"
"2015","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","17.14","","","","2"
"2016","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","14.96","","","","2"
"2017","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","12.83","","","","2"
"2018","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","12.44","","","","2"
"2019","Canada","2016A000011124","Total impaired driving [910]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44348221","1.149.12","13.84","","","","2"
"2010","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","224","","","","0"
"2011","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","219","","","","0"
"2012","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","194","","","","0"
"2013","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","148","","","","0"
"2014","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","113","","","","0"
"2015","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","94","","","","0"
"2016","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","81","","","","0"
"2017","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","90","","","","0"
"2018","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","92","","","","0"
"2019","Canada","2016A000011124","Total impaired driving [910]","Total, youth not charged","Number","223","units","0","v53080915","1.149.13","55","","","","0"
"2010","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","8.86","","","","2"
"2011","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","8.80","","","","2"
"2012","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","7.95","","","","2"
"2013","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","6.19","","","","2"
"2014","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","4.79","","","","2"
"2015","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","4.00","","","","2"
"2016","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","3.42","","","","2"
"2017","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","3.80","","","","2"
"2018","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","3.87","","","","2"
"2019","Canada","2016A000011124","Total impaired driving [910]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v53080916","1.149.14","2.29","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","55615","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","55922","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","57046","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","58050","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","54856","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","54012","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","53712","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","56308","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","55058","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Actual incidents","Number","223","units","0","v44383172","1.160.1","51033","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","163.55","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","162.85","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","164.33","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","165.46","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","154.80","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","151.28","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","148.75","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","154.09","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","148.57","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate per 100,000 population","Rate","257","units","0","v44344883","1.160.2","135.76","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-4.91","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-0.43","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","0.91","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","0.69","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-6.45","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-2.27","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-1.68","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","3.59","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-3.58","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percentage change in rate","Percent","239","units","0","v44352447","1.160.3","-8.62","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","","..","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","","..","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","","..","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","","..","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","","..","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","","..","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","222","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","145","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Unfounded incidents","Number","223","units","0","v1000149623","1.160.15","178","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","","..","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","","..","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","","..","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","","..","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","","..","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","","..","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","0.39","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","0.26","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Percent unfounded","Percent","239","units","0","v1000149624","1.160.16","0.35","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","19584","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","19171","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","18813","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","17946","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","18160","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","18715","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","18861","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","18986","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","19561","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total cleared","Number","223","units","0","v44418093","1.160.4","19304","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","16168","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","15639","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","15817","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","15158","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","15584","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","16005","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","16137","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","16260","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","17059","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, persons charged","Number","223","units","0","v44348779","1.160.7","17068","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","54.64","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","52.33","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","52.35","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","49.65","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","50.55","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","51.55","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","51.40","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","51.15","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","52.87","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate","257","units","0","v44358962","1.160.8","52.08","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","15458","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","14972","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","15085","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","14543","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","14979","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","15382","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","15546","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","15697","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","16549","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, adult charged","Number","223","units","0","v44374516","1.160.9","16609","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","57.12","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","54.65","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","54.31","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","51.69","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","52.61","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","53.60","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","53.55","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","53.35","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","55.37","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, adult charged per 100,000 population aged 18 years and over","Rate","257","units","0","v44335980","1.160.10","54.69","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","710","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","667","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","732","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","615","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","605","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","623","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","591","","","","0"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","563","","","","0"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","510","","","","0"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth charged","Number","223","units","0","v44357475","1.160.11","459","","","","0"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","28.07","","","","2"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","26.81","","","","2"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","29.99","","","","2"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","25.70","","","","2"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","25.63","","","","2"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","26.50","","","","2"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","24.98","","","","2"
"2017","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","23.76","","","","2"
"2018","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","21.44","","","","2"
"2019","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate","257","units","0","v44382419","1.160.12","19.08","","","","2"
"2010","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","347","","","","0"
"2011","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","259","","","","0"
"2012","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","228","","","","0"
"2013","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","189","","","","0"
"2014","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","164","","","","0"
"2015","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","160","","","","0"
"2016","Canada","2016A000011124","Total other Criminal Code traffic violations [920]","Total, youth not charged","Number","223","units","0","v53080917","1.160.13","161","","","","0"
